源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mem_id,site,sid,this_login,last_login,ip,info,on_line,来源库,来源表,ODS表名,同步时间
1832650,2018-12-20,1832650,0,,2018-12-20T22:01:02Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1832755,2018-12-20,1832755,0,,2018-12-20T22:01:02Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1832811,2018-12-20,1832811,0,,2018-12-20T22:01:02Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1832832,2018-12-20,1832832,0,,2018-12-20T22:01:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1832858,2018-12-20,1832858,0,,2018-12-20T23:01:02Z,2018-12-19 22:21:15,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833069,2018-12-20,1833069,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,18.182.202.164,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833083,2018-12-20,1833083,0,,2018-12-20T23:01:02Z,2018-12-19 22:31:58,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833097,2018-12-20,1833097,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833112,2018-12-20,1833112,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833167,2018-12-20,1833167,0,,2018-12-20T23:01:02Z,2018-12-19 22:46:47,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833199,2018-12-20,1833199,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1833209,2018-12-20,1833209,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,104.198.124.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
185198,2018-12-20,185198,0,,2018-12-20T17:01:02Z,0000-00-00 00:00:00,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
199746,2018-12-20,199746,0,,2018-12-20T21:01:01Z,2018-12-19 20:54:43,103.67.207.185,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
245537,2018-12-20,245537,0,,2018-12-20T23:01:02Z,0000-00-00 00:00:00,103.67.205.44,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
280310,2018-12-20,280310,0,,2018-12-20T18:01:01Z,0000-00-00 00:00:00,103.67.205.47,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
33445,2018-12-20,33445,0,,2018-12-20T14:01:01Z,2018-12-17 12:02:29,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:09:56Z
416371,2018-12-20,416371,0,,2018-12-20T17:01:02Z,2018-12-18 17:01:01,103.67.205.47,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:19Z
476778,2018-12-20,476778,0,,2018-12-20T11:01:01Z,2018-12-19 10:35:41,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:19Z
66908,2018-12-20,66908,0,,2018-12-20T11:01:01Z,0000-00-00 00:00:00,125.252.102.57,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
769094,2018-12-20,769094,0,,2018-12-20T15:01:01Z,0000-00-00 00:00:00,206.189.45.10,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:45Z
788695,2018-12-20,788695,0,,2018-12-20T06:01:01Z,2018-12-18 12:21:37,206.189.45.10,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:45Z
924647,2018-12-20,924647,0,,2018-12-20T18:01:01Z,2018-12-19 17:35:49,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:45Z
93860,2018-12-20,93860,0,,2018-12-20T11:01:01Z,2018-12-18 21:01:01,175.98.118.198,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
945964,2018-12-20,945964,0,,2018-12-20T13:01:01Z,2018-12-19 12:12:20,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:45Z
3024918,2019-05-30,3024918,0,,2019-05-30T15:33:05Z,2019-05-29 18:17:42,"10.1.0.8, 103.2",,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:36:39Z
3029865,2019-05-30,3029865,0,,2019-05-30T10:34:23Z,0000-00-00 00:00:00,"10.10.85.7, 207",,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:36:39Z
3153706,2019-06-26,3153706,0,,2019-06-26T23:33:14Z,2019-06-18 05:04:10,"10.10.13.4, 207",,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:37:10Z
3172446,2019-06-26,3172446,0,,2019-06-26T09:07:11Z,2019-06-24 10:00:34,35.234.58.142,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:37:10Z
3204708,2019-06-26,3204708,0,,2019-06-26T20:14:50Z,2019-06-26 20:01:46,"10.10.110.10, 2",,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:37:10Z
3205235,2019-06-26,3205235,0,,2019-06-26T21:31:21Z,0000-00-00 00:00:00,"10.10.104.7, 20",,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:37:10Z
100640,2018-12-24,100640,0,,2018-12-24T00:01:02Z,0000-00-00 00:00:00,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1020215,2018-12-24,1020215,0,,2018-12-24T01:01:01Z,2018-12-23 00:14:20,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:54:45Z
105840,2018-12-24,105840,0,,2018-12-24T02:01:01Z,2018-12-23 01:29:15,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1116838,2018-12-24,1116838,0,,2018-12-24T12:01:52Z,2018-12-23 19:10:47,118.173.144.135,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:11Z
1124387,2018-12-24,1124387,0,,2018-12-24T12:01:52Z,2018-12-23 15:03:00,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:11Z
1131243,2018-12-24,1131243,0,,2018-12-24T12:01:52Z,2018-12-16 00:01:01,210.151.49.174,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:11Z
114027,2018-12-24,114027,0,,2018-12-24T04:01:02Z,2018-12-23 03:10:58,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1234035,2018-12-24,1234035,0,,2018-12-24T02:01:01Z,2018-12-23 01:33:28,103.67.205.45,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:11Z
1271550,2018-12-24,1271550,0,,2018-12-24T04:01:02Z,2018-12-23 02:29:42,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:37Z
1312459,2018-12-24,1312459,0,,2018-12-24T12:01:52Z,2018-12-23 13:40:03,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:55:37Z
1344846,2018-12-24,1344846,0,,2018-12-24T02:01:01Z,2018-12-23 01:35:57,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:01Z
1558695,2018-12-24,1558695,0,,2018-12-24T00:01:02Z,2018-12-22 23:18:54,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1560701,2018-12-24,1560701,0,,2018-12-24T12:01:52Z,2018-12-23 13:01:02,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1576589,2018-12-24,1576589,0,,2018-12-24T12:01:52Z,2018-12-24 00:32:13,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:26Z
1602843,2018-12-24,1602843,0,,2018-12-24T12:01:52Z,2018-12-24 10:27:53,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1609847,2018-12-24,1609847,0,,2018-12-24T12:01:52Z,2018-12-23 12:40:41,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1611346,2018-12-24,1611346,0,,2018-12-24T09:01:01Z,2018-12-23 07:47:32,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1617021,2018-12-24,1617021,0,,2018-12-24T12:01:52Z,2018-12-23 14:08:41,43.245.200.41,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1619937,2018-12-24,1619937,0,,2018-12-24T01:01:01Z,2018-12-23 00:36:33,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1636508,2018-12-24,1636508,0,,2018-12-24T12:01:52Z,2018-12-23 22:02:41,54.249.132.152,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1637198,2018-12-24,1637198,0,,2018-12-24T08:01:01Z,2018-12-23 07:58:56,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1663909,2018-12-24,1663909,0,,2018-12-24T12:01:01Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1670976,2018-12-24,1670976,0,,2018-12-24T12:01:52Z,2018-12-23 17:01:01,202.88.97.100,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1671421,2018-12-24,1671421,0,,2018-12-24T12:01:52Z,2018-12-15 00:01:11,119.81.162.133,,1,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
1680918,2018-12-24,1680918,0,,2018-12-24T04:01:02Z,0000-00-00 00:00:00,103.67.205.45,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:56:50Z
170602,2018-12-24,170602,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:25Z
1725401,2018-12-24,1725401,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1736016,2018-12-24,1736016,0,,2018-12-24T08:01:01Z,2018-12-23 06:40:02,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1748673,2018-12-24,1748673,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1748741,2018-12-24,1748741,0,,2018-12-24T12:01:52Z,2018-12-24 02:22:28,61.64.60.114,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1750823,2018-12-24,1750823,0,,2018-12-24T12:01:52Z,2018-12-14 16:22:38,206.189.45.10,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1766124,2018-12-24,1766124,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1766187,2018-12-24,1766187,0,,2018-12-24T12:01:52Z,2018-12-14 16:22:38,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1778005,2018-12-24,1778005,0,,2018-12-24T11:01:01Z,2018-12-23 10:13:36,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1785154,2018-12-24,1785154,0,,2018-12-24T12:01:52Z,2018-12-14 16:22:38,202.88.97.100,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1788190,2018-12-24,1788190,0,,2018-12-24T12:01:52Z,2018-12-24 03:36:33,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
1789140,2018-12-24,1789140,0,,2018-12-24T06:01:02Z,2018-12-23 05:10:41,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:57:14Z
179130,2018-12-24,179130,0,,2018-12-24T09:01:01Z,0000-00-00 00:00:00,43.245.200.41,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
1792003,2018-12-24,1792003,0,,2018-12-24T12:01:52Z,2018-12-15 00:01:11,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1795514,2018-12-24,1795514,0,,2018-12-24T12:01:52Z,2018-12-23 19:08:07,103.35.205.126,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1797390,2018-12-24,1797390,0,,2018-12-24T12:01:52Z,2018-12-15 00:01:11,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
180395,2018-12-24,180395,0,,2018-12-24T06:01:02Z,0000-00-00 00:00:00,175.98.118.199,,0,a168,mem_login,ods_a168_mem_login,2026-05-21T19:53:51Z
1804649,2018-12-24,1804649,0,,2018-12-24T12:01:52Z,2018-12-24 01:03:34,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1804925,2018-12-24,1804925,0,,2018-12-24T12:01:52Z,2018-12-23 17:33:35,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1805329,2018-12-24,1805329,0,,2018-12-24T12:01:52Z,2018-12-22 15:54:49,180.178.60.218,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1808008,2018-12-24,1808008,0,,2018-12-24T12:01:01Z,2018-12-23 11:08:20,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1819128,2018-12-24,1819128,0,,2018-12-24T00:01:02Z,2018-12-22 23:46:22,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1823671,2018-12-24,1823671,0,,2018-12-24T00:01:02Z,2018-12-22 23:16:20,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1825678,2018-12-24,1825678,0,,2018-12-24T07:01:02Z,2018-12-19 23:01:01,223.27.48.190,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1826846,2018-12-24,1826846,0,,2018-12-24T12:01:52Z,2018-12-23 03:17:58,39.8.128.35,,1,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1828268,2018-12-24,1828268,0,,2018-12-24T12:01:52Z,2018-12-20 12:01:01,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1838106,2018-12-24,1838106,0,,2018-12-24T12:01:52Z,2018-12-21 19:01:01,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1840548,2018-12-24,1840548,0,,2018-12-24T12:01:52Z,2018-12-23 16:52:38,107.167.177.179,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1845407,2018-12-24,1845407,0,,2018-12-24T00:01:02Z,0000-00-00 00:00:00,103.67.205.45,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1846901,2018-12-24,1846901,0,,2018-12-24T12:01:52Z,2018-12-24 02:10:44,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1848055,2018-12-24,1848055,0,,2018-12-24T09:01:01Z,2018-12-23 08:50:05,118.107.177.208,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1848944,2018-12-24,1848944,0,,2018-12-24T12:01:52Z,2018-12-22 17:27:10,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1849769,2018-12-24,1849769,0,,2018-12-24T12:01:52Z,2018-12-24 08:09:40,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1849853,2018-12-24,1849853,0,,2018-12-24T12:01:52Z,2018-12-23 21:01:02,103.206.123.90,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850490,2018-12-24,1850490,0,,2018-12-24T12:01:52Z,2018-12-24 02:36:45,128.199.203.145,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850595,2018-12-24,1850595,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850723,2018-12-24,1850723,0,,2018-12-24T00:01:02Z,0000-00-00 00:00:00,61.244.216.107,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850775,2018-12-24,1850775,0,,2018-12-24T00:01:02Z,2018-12-22 23:47:49,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850794,2018-12-24,1850794,0,,2018-12-24T00:01:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850819,2018-12-24,1850819,0,,2018-12-24T00:01:02Z,2018-12-22 23:56:47,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850886,2018-12-24,1850886,0,,2018-12-24T01:01:01Z,0000-00-00 00:00:00,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1850988,2018-12-24,1850988,0,,2018-12-24T02:01:01Z,2018-12-23 00:59:37,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851014,2018-12-24,1851014,0,,2018-12-24T12:01:52Z,2018-12-24 08:46:05,103.40.4.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851028,2018-12-24,1851028,0,,2018-12-24T01:01:01Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851049,2018-12-24,1851049,0,,2018-12-24T01:01:01Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851139,2018-12-24,1851139,0,,2018-12-24T02:01:01Z,2018-12-23 01:08:59,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851185,2018-12-24,1851185,0,,2018-12-24T12:01:52Z,2018-12-23 15:59:08,203.174.48.211,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851215,2018-12-24,1851215,0,,2018-12-24T02:01:01Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851222,2018-12-24,1851222,0,,2018-12-24T02:01:01Z,2018-12-23 01:27:47,60.198.152.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851243,2018-12-24,1851243,0,,2018-12-24T02:01:01Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851281,2018-12-24,1851281,0,,2018-12-24T02:01:01Z,0000-00-00 00:00:00,175.98.118.201,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851440,2018-12-24,1851440,0,,2018-12-24T03:01:01Z,2018-12-23 02:22:48,52.194.41.68,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851683,2018-12-24,1851683,0,,2018-12-24T04:01:02Z,0000-00-00 00:00:00,103.67.205.48,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851725,2018-12-24,1851725,0,,2018-12-24T04:01:02Z,2018-12-23 03:20:37,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851767,2018-12-24,1851767,0,,2018-12-24T04:01:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851778,2018-12-24,1851778,0,,2018-12-24T04:01:02Z,2018-12-23 03:35:39,60.198.152.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851786,2018-12-24,1851786,0,,2018-12-24T04:01:02Z,2018-12-23 03:36:26,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1851849,2018-12-24,1851849,0,,2018-12-24T04:01:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852043,2018-12-24,1852043,0,,2018-12-24T05:01:01Z,0000-00-00 00:00:00,54.95.58.7,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852057,2018-12-24,1852057,0,,2018-12-24T05:01:01Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852074,2018-12-24,1852074,0,,2018-12-24T05:01:01Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852138,2018-12-24,1852138,0,,2018-12-24T06:01:02Z,0000-00-00 00:00:00,175.98.118.200,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852190,2018-12-24,1852190,0,,2018-12-24T06:01:02Z,2018-12-23 05:27:17,103.67.207.189,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852275,2018-12-24,1852275,0,,2018-12-24T07:01:02Z,2018-12-23 06:01:53,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852364,2018-12-24,1852364,0,,2018-12-24T07:01:02Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852408,2018-12-24,1852408,0,,2018-12-24T07:01:02Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852434,2018-12-24,1852434,0,,2018-12-24T07:01:02Z,2018-12-23 06:54:43,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852567,2018-12-24,1852567,0,,2018-12-24T12:01:52Z,2018-12-23 16:55:40,13.251.15.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852718,2018-12-24,1852718,0,,2018-12-24T09:01:01Z,2018-12-23 08:49:46,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852829,2018-12-24,1852829,0,,2018-12-24T10:01:02Z,2018-12-23 09:25:15,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1852990,2018-12-24,1852990,0,,2018-12-24T11:01:01Z,2018-12-23 10:48:23,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853045,2018-12-24,1853045,0,,2018-12-24T11:01:01Z,0000-00-00 00:00:00,182.16.51.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853168,2018-12-24,1853168,0,,2018-12-24T12:01:01Z,2018-12-23 11:27:51,60.198.152.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853212,2018-12-24,1853212,0,,2018-12-24T12:01:01Z,2018-12-23 11:53:03,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853231,2018-12-24,1853231,0,,2018-12-24T12:01:01Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853320,2018-12-24,1853320,0,,2018-12-24T12:01:52Z,2018-12-23 12:17:02,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853341,2018-12-24,1853341,0,,2018-12-24T12:01:52Z,2018-12-23 12:25:26,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853447,2018-12-24,1853447,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,119.81.162.133,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853464,2018-12-24,1853464,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,175.98.118.200,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853491,2018-12-24,1853491,0,,2018-12-24T12:01:52Z,2018-12-23 13:20:54,60.198.152.131,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853500,2018-12-24,1853500,0,,2018-12-24T12:01:52Z,2018-12-23 13:23:46,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853514,2018-12-24,1853514,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853542,2018-12-24,1853542,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853549,2018-12-24,1853549,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853722,2018-12-24,1853722,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,175.98.118.196,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853851,2018-12-24,1853851,0,,2018-12-24T12:01:52Z,2018-12-23 14:56:32,35.200.122.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853935,2018-12-24,1853935,0,,2018-12-24T12:01:52Z,2018-12-23 15:32:53,202.134.85.212,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1853977,2018-12-24,1853977,0,,2018-12-24T12:01:52Z,2018-12-23 15:26:43,118.107.178.93,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854034,2018-12-24,1854034,0,,2018-12-24T12:01:52Z,2018-12-23 15:41:00,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854131,2018-12-24,1854131,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,175.98.118.204,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854144,2018-12-24,1854144,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,13.250.126.119,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854235,2018-12-24,1854235,0,,2018-12-24T12:01:52Z,2018-12-23 17:20:41,43.249.30.30,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854268,2018-12-24,1854268,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,43.245.200.41,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854277,2018-12-24,1854277,0,,2018-12-24T12:01:52Z,2018-12-23 16:38:01,60.198.152.130,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854318,2018-12-24,1854318,0,,2018-12-24T12:01:52Z,0000-00-00 00:00:00,35.200.122.192,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
1854330,2018-12-24,1854330,0,,2018-12-24T12:01:52Z,2018-12-23 17:01:30,103.82.17.172,,0,a168,mem_login,ods_a168_mem_login,2026-05-22T00:35:17Z
